url,nom,prix,scopes,scopes_anciens,statut
https://slack.com/marketplace/A03T8MHC44C-hithrive,HiThrive & Slack Integration | Slack Marketplace,Included with service subscription,channels:join channels:read chat:write commands groups:read openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/A03TCPZRQ5C-allstarsbot,allstarsbot & Slack Integration | Slack Marketplace,Free and paid plans available,incoming-webhook,,
https://slack.com/marketplace/A03TJ6E34P4-emojibox,EmojiBox & Slack Integration | Slack Marketplace,Free,app_mentions:read channels:read chat:write email emoji:read im:history openid profile,,
https://slack.com/marketplace/A03TYV1C3GE-bigid-discovery,BigID-Discovery & Slack Integration | Slack Marketplace,Included with service subscription,discovery:read,,
https://slack.com/marketplace/A03U6F0P6KG-unthread,Unthread & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read channels:write.invites chat:write chat:write.customize commands dnd:read emoji:read files:read files:write groups:history groups:read groups:write groups:write.invites im:history im:read im:write pins:read pins:write reactions:read reactions:write team:read usergroups:read usergroups:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A03UMMBSCH0-billy-the-birthday-bot,Billy (The birthday bot) & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write chat:write.public files:read groups:read im:history users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A03UW8PUB7Y-recognitionnow-dm,RecognitionNow DM & Slack Integration | Slack Marketplace,Free,chat:write commands users:read users:read.email,,
https://slack.com/marketplace/A04019M7L31-markerio,Marker.io & Slack Integration | Slack Marketplace,Included with service subscription,incoming-webhook,,
https://slack.com/marketplace/A0404TL54BX-regarding-silent-messages,Regarding: Silent messages & Slack Integration | Slack Marketplace,Free,channels:read chat:write commands groups:read im:read mpim:read users:read users:read.email,,
https://slack.com/marketplace/A0407E1APP1-microsoft-viva-goals,Microsoft Viva Goals & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:read chat:write chat:write.public commands groups:read im:history im:read links:read links:write users:read users:read.email,,
https://slack.com/marketplace/A040KQM9HEK-straker-translate,Straker Translate & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:join channels:read chat:write chat:write.public commands files:read files:write groups:history groups:read im:history mpim:history users:read users:read.email,,
https://slack.com/marketplace/A041B3HFAGG-leiga-bot,Leiga Bot & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands groups:read im:history team:read users:read,,
https://slack.com/marketplace/A041E9ND163-outdoo-ai,Outdoo AI & Slack Integration | Slack Marketplace,Paid,channels:read chat:write chat:write.public users:read,,
https://slack.com/marketplace/A041N03SLC8-channel-response-bot,Channel Response Bot & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join chat:write commands groups:history team:read users:read,,
https://slack.com/marketplace/A041QME3XUN-direct-decisions,Direct Decisions & Slack Integration | Slack Marketplace,Free,channels:read chat:write chat:write.public commands,,
https://slack.com/marketplace/A041W4G9HLZ-esevel-support,Esevel Support & Slack Integration | Slack Marketplace,Included with service subscription,channels:history chat:write chat:write.customize commands groups:history groups:read users:read users:read.email,,
https://slack.com/marketplace/A041W8VE929-workato-jp,Workato JP & Slack Integration | Slack Marketplace,Paid with free trial,channels:read channels:write chat:write groups:read groups:write im:read im:write mpim:read mpim:write users:read users:read.email,,
https://slack.com/marketplace/A0423B71448-officernd-workplace,OfficeRnD Workplace & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands users:read users:read.email,,
https://slack.com/marketplace/A04297NQR3N-sitechecker,Sitechecker & Slack Integration | Slack Marketplace,Included with service subscription,incoming-webhook,,
https://slack.com/marketplace/A042BRUU3BK-workbot-jp,Workbot JP & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:read chat:write files:read files:write groups:read im:history im:write mpim:read users:read users:read.email,,
https://slack.com/marketplace/A042J2XCRS9-amplitude-eu,Amplitude - EU & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read assistant:write channels:history channels:join channels:read channels:write chat:write email files:read files:write groups:history groups:read groups:write im:history im:read links:read links:write mcp:connect mpim:history mpim:read openid profile reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A042MRWGA3A-kin,Kin & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:manage channels:read channels:write.invites chat:write chat:write.customize files:read files:write groups:history groups:read groups:write groups:write.invites im:history im:write reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A042QGLLE68-qarrot,Qarrot & Slack Integration | Slack Marketplace,Included with service subscription,incoming-webhook users:read users:read.email,,
https://slack.com/marketplace/A042QL1PAEP-zeroheight,zeroheight & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:read chat:write chat:write.public groups:history mpim:history,,
https://slack.com/marketplace/A042ZLZ7UTG-sunrize,Sunrize & Slack Integration | Slack Marketplace,Free,chat:write users:read users:read.email,,
https://slack.com/marketplace/A043086NH2T-drivetrain,Drivetrain & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read chat:write im:history users:read users:read.email,,
https://slack.com/marketplace/A0434EHTV3N-glossary,Glossary & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join chat:write commands email groups:history mpim:history openid profile users:read users:read.email,,
https://slack.com/marketplace/A04373HBC6B-neetochat,NeetoChat & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join channels:read chat:write chat:write.customize emoji:read files:read groups:history groups:read users:read users:read.email,,
https://slack.com/marketplace/A043CED7TM0-lumapps,LumApps & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write chat:write.customize im:history im:read im:write team:read users:read users:read.email,,
https://slack.com/marketplace/A043SEY19PT-dailytics,Dailytics & Slack Integration | Slack Marketplace,Paid with free trial,incoming-webhook,,
https://slack.com/marketplace/A043SGSSH54-inkle,Inkle & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read chat:write,,
https://slack.com/marketplace/A043W5J7K1U-opstream,Opstream & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands users:read users:read.email,,
https://slack.com/marketplace/A043Y3T5X2R-organice-employee-engagement,OrgaNice - Employee Engagement & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public commands email groups:read groups:write im:history im:write openid profile team.billing:read team:read users.profile:read users.profile:write users:read users:read.email,,
https://slack.com/marketplace/A043YNPFR0A-imperative,Imperative & Slack Integration | Slack Marketplace,Included with service subscription,commands,,
https://slack.com/marketplace/A0442K4DPPZ-eppo,Eppo & Slack Integration | Slack Marketplace,Included with service subscription,channels:join channels:read chat:write,,
https://slack.com/marketplace/A0447NJMQTY-zoho-analytics,Zoho Analytics & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write files:write groups:read im:read mpim:read users:read users:read.email,,
https://slack.com/marketplace/A0449GPSD98-skypher-us,Skypher US & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:read chat:write commands files:read files:write groups:history groups:read im:history im:read im:write pins:read pins:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A0449JYBB3M-session-rewind,Session Rewind & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write users:read,,
https://slack.com/marketplace/A044BL326B1-kick,kick & Slack Integration | Slack Marketplace,Free,channels:history channels:read chat:write chat:write.public commands im:write users:read,,
https://slack.com/marketplace/A044DNREPLZ-riyoai,riyo.ai & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public groups:read,,
https://slack.com/marketplace/A044EAH46F2-sms-to-slack,SMS to Slack & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:join channels:read chat:write chat:write.public commands files:read groups:history groups:read reactions:read reactions:write team:read users:read,,
https://slack.com/marketplace/A044RJJ6A90-locu,Locu & Slack Integration | Slack Marketplace,Free,commands dnd:read dnd:write emoji:read users.profile:read users.profile:write users:read,,
https://slack.com/marketplace/A044SDP8S14-screensteps,ScreenSteps & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands,,
https://slack.com/marketplace/A044USEAHRV-unblocked,Unblocked & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:join channels:read chat:write commands email files:read groups:history groups:read groups:write.invites im:history im:read links:read links:write mpim:read openid profile team:read users.profile:read users:read users:read.email,,
